Order ID,Order date,Product ID,Description,Category,CHEM,CHEM TECH,LAB ROOM,Shipment ID,Ship date actual,Shipment status,Tags,Core Queue
000402245,2026-09-10,Multiple products,Multiple products,,,,,655699523,2026-09-10,shipped,"PA, Austin Warehouse, Split Order, Restricted Combination - Glycerin",Warehouse
000402293,2026-09-10,IPAL99-500ML,Isopropyl Alcohol 99.8% Lab Grade,Alcohols,1,,No,655591898,2026-09-10,shipped,Austin Warehouse,Warehouse
000402359,2026-09-10,EELA-500ML,Ethyl Ether ≥99% ACS Grade,Other Chemicals,2,,Yes,655592181,2026-09-10,shipped,"Austin Warehouse, Restricted Chemical",Warehouse
000402386,2026-09-10,EGL-1GAL,Ethylene Glycol 99% Lab Grade,Other Chemicals,3,,No,655593108,2026-09-10,shipped,Austin Warehouse,Warehouse
000402401,2026-09-10,Multiple products,Multiple products,,,,,655593302,2026-09-10,shipped,Austin Warehouse,Warehouse
000402413,2026-09-10,EAP200-1L,"Ethanol 200 Proof (100%) Undenatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655593406,2026-09-10,shipped,Austin Warehouse,Warehouse
000402440,2026-09-10,VMPL-1L,"VM&P Naphtha, Pure",Other Chemicals,2,,No,655593664,2026-09-10,shipped,Austin Warehouse,Warehouse
000402467,2026-09-10,TCAACLA85-1OZ,"Trichloroacetic Acid, 85%",Acids,3,,Yes,655594915,2026-09-10,shipped,Austin Warehouse,Warehouse
000402479,2026-09-10,HCLA37-1L,"Hydrochloric Acid 37% Solution, ACS Reagent Grade",Acids,4,,Yes,655599865,2026-09-10,shipped,Austin Warehouse,Warehouse
000402491,2026-09-10,IPAL70-1L,Isopropyl Alcohol 70% Lab Grade,Alcohols,1,,No,655601586,2026-09-10,shipped,Austin Warehouse,Warehouse
000402512,2026-09-10,EAP140-1L,"Ethanol 140 Proof (70%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655601848,2026-09-10,shipped,Austin Warehouse,Warehouse
000402533,2026-09-10,GLAL70-500ML,"Glycolic Acid 70% Solution, Lab Grade",Acids,4,,No,655603944,2026-09-10,shipped,Austin Warehouse,Warehouse
000402536,2026-09-10,GLF-500mL,"Glycerin 99% USP/NF/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,655604370,2026-09-10,shipped,"Austin Warehouse, Restricted Combination - Glycerin",Warehouse
000402341,2026-09-10,MCTC-5GAL,"MCT Oil Coconut Based USP/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,655624445,2026-09-10,shipped,Austin Warehouse,Warehouse
000402425,2026-09-10,PEG400F-5GAL,"Polyethylene Glycol (PEG) 400 Food Grade (FCC), Kosher, Halal",Other Chemicals,1,,No,655628737,2026-09-10,shipped,Austin Warehouse,Warehouse
000402593,2026-09-10,CAFU-1KG,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,655634151,2026-09-10,shipped,Austin Warehouse,Warehouse
000402596,2026-09-10,MESLM-1L,"Methyl Salicylate 99% USP/NF/FCC Grade, Kosher, Halal",Other Chemicals,3,,Yes,655634292,2026-09-10,shipped,Austin Warehouse,Warehouse
000402617,2026-09-10,GLA-1L,Glycerin 99.5% ACS Reagent Grade,Other Chemicals,1,,No,655634449,2026-09-10,shipped,"Austin Warehouse, Restricted Combination - Glycerin",Warehouse
000402698,2026-09-10,EAF200-1L,"Food Grade Ethanol, 200 Proof, Kosher, Halal",Pure Alcohols,1,,No,655636109,2026-09-10,shipped,Austin Warehouse,Warehouse
000402713,2026-09-10,PEG400F-500ML,"Polyethylene Glycol (PEG) 400 Food Grade (FCC), Kosher, Halal",Other Chemicals,1,,No,655637696,2026-09-10,shipped,Austin Warehouse,Warehouse
000401450,2026-09-10,TCAACLA25-500ML,Trichloroacetic Acid 25% Solution,Acids,3,,Yes,655641507,2026-09-10,shipped,Austin Warehouse,Warehouse
000401513,2026-09-10,SUPREPL-50LB,"Precipitated Sulfur Powder, Purified, 99.5%",Granular,3,,Yes,655641663,2026-09-10,shipped,Austin Warehouse,Warehouse
000401903,2026-09-10,SOBICGU-1LB,"Sodium Bicarbonate, USP/FCC Grade, Kosher, Halal",Granular,2,,Yes,655642008,2026-09-10,shipped,Austin Warehouse,Warehouse
000401906,2026-09-10,SOBICGU-2.5KG,"Sodium Bicarbonate, USP/FCC Grade, Kosher, Halal",Granular,2,,Yes,655642283,2026-09-10,shipped,Austin Warehouse,Warehouse
000401912,2026-09-10,CAOXGU-1LB,"Calcium Oxide, USP/FCC Grade, Kosher, Halal",Granular,3,,Yes,655642467,2026-09-10,shipped,Austin Warehouse,Warehouse
000402032,2026-09-10,SOCAL-50LB,"Sodium Carbonate Anhydrous, Lab Grade",Granular,3,,Yes,655642901,2026-09-10,shipped,Austin Warehouse,Warehouse
000402353,2026-09-10,TEAL85-500ML,Triethanolamine 85% Lab Grade,Solutions,3,,No,655644027,2026-09-10,shipped,Austin Warehouse,Warehouse
000402437,2026-09-10,PPALF-500ML,"Propionic Acid, Liquid, FCC/Food Grade, Kosher, Halal",Acids,4,,No,655645378,2026-09-10,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000402428,2026-09-10,SOCHLGU-12.5KG,"Sodium Chloride, Crystal, USP Grade, Kosher, Halal",Granular,2,,Yes,655645808,2026-09-10,shipped,Austin Warehouse,Warehouse
000401204,2026-09-10,Multiple products,Multiple products,Granular,,,,655661859,2026-09-10,shipped,Austin Warehouse,Warehouse
000392012-1,2026-09-10,POBROA-500G,"Potassium Bromide, ACS/USP Grade",Granular,3,,Yes,655662881,2026-09-10,shipped,Austin Warehouse,Warehouse
000401543,2026-09-10,SIGPHP-2.5KG,"Silica Gel Powder, High Purity",Granular,3,,Yes,655663176,2026-09-10,shipped,Austin Warehouse,Warehouse
000402455,2026-09-10,NMPL-5GAL,"NMP, 1-Methyl-2-Pyrrolidone, Lab Grade",Other Chemicals,2,,No,655663464,2026-09-10,shipped,Austin Warehouse,Warehouse
000402518,2026-09-10,WAU-5GAL,"Water, USP Grade",Other Chemicals,Lab Tech,,Yes,655663566,2026-09-10,shipped,Austin Warehouse,Warehouse
000402356,2026-09-10,SIGPHP-50LB,"Silica Gel Powder, High Purity",Granular,3,,Yes,655682398,2026-09-10,shipped,Austin Warehouse,Warehouse
000402515,2026-09-10,POBROA-500G,"Potassium Bromide, ACS/USP Grade",Granular,3,,Yes,655682879,2026-09-10,shipped,Austin Warehouse,Warehouse
000401954,2026-09-10,Multiple products,Multiple products,,,,,655683161,2026-09-10,shipped,Austin Warehouse,Warehouse
000402749,2026-09-10,GLF-1GAL,"Glycerin 99% USP/NF/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,655683337,2026-09-10,shipped,"Austin Warehouse, Restricted Combination - Glycerin",Warehouse
000402809,2026-09-10,MCTC-5GAL,"MCT Oil Coconut Based USP/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,655684568,2026-09-10,shipped,Austin Warehouse,Warehouse
000402203,2026-09-10,WAHPLC-4L,"Water, HPLC Grade",Other Chemicals,1,,Yes,655685053,2026-09-10,shipped,Austin Warehouse,Warehouse
000402830,2026-09-10,TCAACLA85-4OZ,"Trichloroacetic Acid, 85%",Acids,3,,Yes,655686236,2026-09-10,shipped,Austin Warehouse,Warehouse
000402665,2026-09-10,SINISL00172N-4L,Silver Nitrate 0.0172N (0.0172M) Solution,Solutions,Lab Tech,,Yes,655692023,2026-09-10,shipped,"Austin Warehouse, Roshan",Warehouse
000402836,2026-09-10,PS80F-5GAL,"Polysorbate 80, Food Grade, Kosher, Halal",Other Chemicals,1,,No,655692133,2026-09-10,shipped,Austin Warehouse,Warehouse
000402869,2026-09-10,PEG200L-1GAL,"Polyethylene Glycol (PEG), 200, Lab Grade",Other Chemicals,1,,No,655692199,2026-09-10,shipped,Austin Warehouse,Warehouse
000402890,2026-09-10,TCAACLA85-2OZ,"Trichloroacetic Acid, 85%",Acids,3,,Yes,655692326,2026-09-10,shipped,Austin Warehouse,Warehouse
000402908,2026-09-10,MERL-100g,"Mercury Metal, Lab Grade, 99.99% - 100g",Other Chemicals,3,,Yes,655694528,2026-09-10,shipped,"Austin Warehouse, Partial Restriction",Warehouse
000403058,2026-09-10,EGL-5GAL,Ethylene Glycol 99% Lab Grade,Other Chemicals,3,,No,655699215,2026-09-10,shipped,Austin Warehouse,Warehouse
000402470,2026-09-11,WAHPLC-4L,"Water, HPLC Grade",Other Chemicals,1,,Yes,655738635,2026-09-11,shipped,Austin Warehouse,Warehouse
000402488,2026-09-11,WAHPLC-4L,"Water, HPLC Grade",Other Chemicals,1,,Yes,655738725,2026-09-11,shipped,Austin Warehouse,Warehouse
000402530,2026-09-11,HPF6-500ML,"Hydrogen Peroxide 6% Solution, Food Grade, Kosher, Halal",Solutions,2,,No,655739256,2026-09-11,shipped,"Austin Warehouse, Restricted Combination - Hydrogen Peroxide",Warehouse
000401897,2026-09-11,Multiple products,Multiple products,,,,,655739873,2026-09-11,shipped,Austin Warehouse,Warehouse
000401660,2026-09-11,CAMCU-2.5KG,"Camphor, Crystals, USP Grade, Kosher",Granular,3,,Yes,655740156,2026-09-11,shipped,Austin Warehouse,Warehouse
000402464,2026-09-11,Multiple products,Multiple products,,,,,655740735,2026-09-11,shipped,"Austin Warehouse, Roshan",Warehouse
AMZN-000403715,2026-09-11,EAOS190-1L,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655740804,2026-09-11,shipped,Austin Warehouse,Warehouse
000403763,2026-09-11,EAP200-1PP,"Ethanol 200 Proof (100%) Undenatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655740848,2026-09-11,shipped,Austin Warehouse,Warehouse
000403556,2026-09-11,HCLA37-1L,"Hydrochloric Acid 37% Solution, ACS Reagent Grade",Acids,4,,Yes,655740917,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403046,2026-09-11,CAMCU-1LB,"Camphor, Crystals, USP Grade, Kosher",Granular,3,,Yes,655741705,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403238,2026-09-11,HEL-1QT,"Heptane Lab Grade, 1 Gallon Total - 1 Quart",Other Chemicals,2,,No,655741797,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403721,2026-09-11,EGL-1GAL,Ethylene Glycol 99% Lab Grade,Other Chemicals,3,,No,655742205,2026-09-11,shipped,Austin Warehouse,Warehouse
000402137,2026-09-11,TARAGF-1LB,"Tartaric Acid Crystals, NF/FCC Grade, Kosher, Halal",Granular,3,,Yes,655769379,2026-09-11,shipped,,
AMZN-000403691,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655772044,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403358,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655772346,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403571,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655772712,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403787,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655773017,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403019,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655773311,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403490,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655773420,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403580,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655773554,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403655,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655774342,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403739,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655774524,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403796,2026-09-11,EAD190-1QT,"Ethanol 190 Proof (95%) Denatured Alcohol, Kosher, Halal - 1 Quart",Alcohols,1,,No,655776543,2026-09-11,shipped,Austin Warehouse,Warehouse
000402560,2026-09-11,Multiple products,Multiple products,,,,,655777335,2026-09-11,shipped,Austin Warehouse,Warehouse
000402557,2026-09-11,PEG3350GU-1LB,"Polyethylene Glycol (PEG) 3350, Granular, USP Grade, Kosher",Granular,2,,Yes,655777538,2026-09-11,shipped,Austin Warehouse,Warehouse
000402623,2026-09-11,PVPK90GU-1KG,"Polyvinylpyrrolidone PVP K-30, Powder, USP Grade, Kosher, Halal",Granular,1,,Yes,655777923,2026-09-11,shipped,,
000402815,2026-09-11,EAP190-1PP,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655779454,2026-09-11,shipped,Austin Warehouse,Warehouse
000402848,2026-09-11,Multiple products,Multiple products,Granular,,,,655780735,2026-09-11,shipped,Austin Warehouse,Warehouse
000402893,2026-09-11,Multiple products,Multiple products,Other Chemicals,,,,655781765,2026-09-11,shipped,Austin Warehouse,Warehouse
000402926,2026-09-11,WAHPLC-4L,"Water, HPLC Grade",Other Chemicals,1,,Yes,655782074,2026-09-11,shipped,Austin Warehouse,Warehouse
000402932,2026-09-11,MSV-1GAL,Varsol Solvent,Other Chemicals,2,,No,655782226,2026-09-11,shipped,Austin Warehouse,Warehouse
000402938,2026-09-11,SHCN5-500ML,Sodium Hypochlorite 5% Solution,Solutions,3,,No,655782354,2026-09-11,shipped,Austin Warehouse,Warehouse
000402962,2026-09-11,DMSOA-4L,"Dimethyl Sulfoxide (DMSO) 99.5%, ACS Grade",Other Chemicals,2,,No,655782456,2026-09-11,shipped,Austin Warehouse,Warehouse
000403007,2026-09-11,POCHLGU-100G,"Potassium Chloride USP/FCC Grade, Kosher, Halal",Granular,2,,Yes,655783166,2026-09-11,shipped,Austin Warehouse,Warehouse
000403070,2026-09-11,EAS40B200-1L,"SDA 40B Ethanol 200 Proof (100%), Kosher, Halal",Alcohols,1,,No,655783866,2026-09-11,shipped,"Austin Warehouse, Partial Restriction",Warehouse
000403088,2026-09-11,CTALF-5GAL,"Citric Acid 50% Solution, FCC/Food Grade, Kosher, Halal",Solutions,4,,No,655784330,2026-09-11,shipped,Austin Warehouse,Warehouse
000403109,2026-09-11,FAL90-500ML,"Formic Acid 90% Solution, Lab Grade",Acids,4,,Yes,655784507,2026-09-11,shipped,Austin Warehouse,Warehouse
000403133,2026-09-11,EAOC190-1L,"Organic Ethyl Alcohol, Corn, 190 Proof, Kosher, Halal, FCC",Pure Alcohols,1,,No,655785399,2026-09-11,shipped,Austin Warehouse,Warehouse
000403136,2026-09-11,MCTC-1GAL,"MCT Oil Coconut Based USP/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,655785484,2026-09-11,shipped,Austin Warehouse,Warehouse
000403142,2026-09-11,FALCMS-100ML,"Formic Acid, LC/MS",Acids,Lab Tech,,Yes,655785871,2026-09-11,shipped,"Austin Warehouse, Roshan",Warehouse
000403154,2026-09-11,PEG3350GU-2.5KG,"Polyethylene Glycol (PEG) 3350, Granular, USP Grade, Kosher",Granular,2,,Yes,655786545,2026-09-11,shipped,Austin Warehouse,Warehouse
000403157,2026-09-11,GLAL70-1L,"Glycolic Acid 70% Solution, Lab Grade",Acids,4,,No,655786676,2026-09-11,shipped,Austin Warehouse,Warehouse
000403181,2026-09-11,IPMFP-1GAL,"Isopropyl Myristate (IPM), Derived from Palm, RSPO MB, Kosher, Halal",Other Chemicals,1,,No,655787064,2026-09-11,shipped,"Austin Warehouse, RSPO",Warehouse
000403229,2026-09-11,EAP200-1L,"Ethanol 200 Proof (100%) Undenatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655787449,2026-09-11,shipped,Austin Warehouse,Warehouse
000403253,2026-09-11,TCAACLA85-1OZ,"Trichloroacetic Acid, 85%",Acids,3,,Yes,655826568,2026-09-11,shipped,Austin Warehouse,Warehouse
000403259,2026-09-11,EAP200-1PP,"Ethanol 200 Proof (100%) Undenatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655826741,2026-09-11,shipped,Austin Warehouse,Warehouse
000403262,2026-09-11,CAFU-1LB,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,655826830,2026-09-11,shipped,Austin Warehouse,Warehouse
000403268,2026-09-11,MCTOC-1GAL,"Organic MCT Oil, Kosher, Halal, USP/FCC",Other Chemicals,1,,No,655826985,2026-09-11,shipped,Austin Warehouse,Warehouse
000403298,2026-09-11,CTAGF-25KG,"Citric Acid, Anhydrous, Granular, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,655827213,2026-09-11,shipped,Austin Warehouse,Warehouse
000403325,2026-09-11,PGF-5GAL,"Propylene Glycol 99.5% USP/NF/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,655827734,2026-09-11,shipped,Austin Warehouse,Warehouse
000403370,2026-09-11,PEG3350GU-500G,"Polyethylene Glycol (PEG) 3350, Granular, USP Grade, Kosher",Granular,2,,Yes,655828488,2026-09-11,shipped,Austin Warehouse,Warehouse
000403379,2026-09-11,TOLL-1L,Toluene Lab Grade,Other Chemicals,2,,Yes,655828765,2026-09-11,shipped,"Austin Warehouse, Restricted Chemical",Warehouse
000403454,2026-09-11,TCAACLA125-1OZ,"Trichloroacetic Acid, 12.5%",Acids,3,,Yes,655828941,2026-09-11,shipped,Austin Warehouse,Warehouse
000403457,2026-09-11,SOBZGF-1LB,"Sodium Benzoate, Food Grade, Kosher, Halal",Granular,3,,Yes,655829326,2026-09-11,shipped,Austin Warehouse,Warehouse
000403487,2026-09-11,MCTOC-1L,"Organic MCT Oil, Kosher, Halal, USP/FCC",Other Chemicals,1,,No,655829491,2026-09-11,shipped,Austin Warehouse,Warehouse
000403496,2026-09-11,Multiple products,Multiple products,,,,,655829824,2026-09-11,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000403514,2026-09-11,Multiple products,Multiple products,,,,,655830695,2026-09-11,shipped,"Austin Warehouse, Restricted Combination - Glycerin",Warehouse
000403559,2026-09-11,SUAA96-1L,"Sulfuric Acid 96% ACS Reagent Grade Solution (95-98%, Concentrated H2SO4)",Acids,4,,Yes,655831183,2026-09-11,shipped,Austin Warehouse,Warehouse
000403934,2026-09-11,EAP200-1L,"Ethanol 200 Proof (100%) Undenatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655841443,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000404018,2026-09-11,EAP190-1L,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655871378,2026-09-11,shipped,Austin Warehouse,Warehouse
000402236,2026-09-11,CAFU-12.5KG,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,655871781,2026-09-11,shipped,Austin Warehouse,Warehouse
000402248,2026-09-11,CAHYGU-50LB,"Calcium Hydroxide, USP/FCC Grade, Kosher, Halal",Granular,3,,Yes,655872898,2026-09-11,shipped,Austin Warehouse,Warehouse
000402335,2026-09-11,Multiple products,Multiple products,Granular,,,,655873168,2026-09-11,shipped,Austin Warehouse,Warehouse
000402368,2026-09-11,AASL10-4L,"Acetic Acid 10% Solution, Lab Grade",Solutions,4,,Yes,655873407,2026-09-11,shipped,Austin Warehouse,Warehouse
000402524,2026-09-11,CCPGL-1LB,"Calcium Carbonate Precipitated, Lab Grade",Granular,2,,Yes,655873544,2026-09-11,shipped,,
000402740,2026-09-11,HCLS37-500ML,"Hydrochloric Acid 37% Solution, Semiconductor Grade",Acids,4,,Yes,655873938,2026-09-11,shipped,"Austin Warehouse, Restricted Combination - Nitric Acid",Warehouse
000402767,2026-09-11,CAOLU-1GAL,"Castor Oil, Cold Pressed, USP Grade, Kosher",Other Chemicals,1,,No,655874727,2026-09-11,shipped,Austin Warehouse,Warehouse
000402857,2026-09-11,CAFU-2.5kg,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,655874906,2026-09-11,shipped,Austin Warehouse,Warehouse
000402872,2026-09-11,IPAL99-500ML,Isopropyl Alcohol 99.8% Lab Grade,Alcohols,1,,No,655875060,2026-09-11,shipped,Austin Warehouse,Warehouse
000402899,2026-09-11,MOHLL-500ML,"Mineral Oil Heavy, Lab Grade",Other Chemicals,1,,No,655875380,2026-09-11,shipped,,
000402986,2026-09-11,SOHYDBL-1KG,Sodium Hydroxide Beads Lab Grade,Granular,3,,Yes,655875610,2026-09-11,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000403061,2026-09-11,GLF-1GAL,"Glycerin 99% USP/NF/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,655875723,2026-09-11,shipped,"Austin Warehouse, Restricted Combination - Glycerin",Warehouse
000403073,2026-09-11,CNTGL-25KG,"Calcium Nitrate Tetrahydrate, Lab",Granular,3,,Yes,655876098,2026-09-11,shipped,Austin Warehouse,Warehouse
000403163,2026-09-11,IPAL70-SB-500ML,Isopropyl Alcohol 70% Lab Grade,Alcohols,1,,No,655890700,2026-09-11,shipped,Austin Warehouse,Warehouse
000403178,2026-09-11,WAD-5GAL,"Deionized Water Lab Grade, Kosher",Other Chemicals,1,,No,655877935,2026-09-11,shipped,Austin Warehouse,Warehouse
000403199,2026-09-11,LAF88-1GAL,"Lactic Acid 88%, Food Grade (FCC), Kosher",Acids,4,,No,655879147,2026-09-11,shipped,Austin Warehouse,Warehouse
000403307,2026-09-11,SINISL01N-4L,Silver Nitrate 0.1N (0.1M) Solution,Solutions,Lab Tech,,Yes,655879470,2026-09-11,shipped,"Austin Warehouse, Roshan",Warehouse
000403430,2026-09-11,HCASA6N-4L,"Hydrochloric Acid 6N, Lab Grade",Acids,Lab Tech,,Yes,655879763,2026-09-11,shipped,"Austin Warehouse, Roshan",Warehouse
000403574,2026-09-11,HCASA6N-4L,"Hydrochloric Acid 6N, Lab Grade",Acids,Lab Tech,,Yes,655880259,2026-09-11,shipped,"Austin Warehouse, Roshan",Warehouse
000403601,2026-09-11,CAFU-1LB,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,655880373,2026-09-11,shipped,Austin Warehouse,Warehouse
000402485,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655899545,2026-09-11,shipped,Austin Warehouse,Warehouse
000403082,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655899741,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403724,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655900399,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403223,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655900452,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403316,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655900531,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403160,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655900603,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403736,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655900712,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000403928,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655900906,2026-09-11,shipped,Austin Warehouse,Warehouse
AMZN-000404102,2026-09-11,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,655900938,2026-09-11,shipped,Austin Warehouse,Warehouse
000404123,2026-09-11,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,655903482,2026-09-11,shipped,Austin Warehouse,Warehouse
000403226,2026-09-11,HCASCR05N-500ML,"Hydrochloric Acid Solution, 0.5N (N/2), Certified Grade",Solutions,Lab Tech,,Yes,655904722,2026-09-11,shipped,"Austin Warehouse, Roshan",Warehouse
000402725,2026-09-14,MACIGU-50LB,"Magnesium Citrate, USP/FCC Grade",Granular,3,,Yes,656068592,2026-09-14,shipped,Austin Warehouse,Warehouse
000402731,2026-09-14,MANPU-1KG,"Mannitol, Powder, USP Grade",Granular,2,,Yes,656069165,2026-09-14,shipped,Austin Warehouse,Warehouse
000402758,2026-09-14,SOBICGL-2.5KG,Sodium Bicarbonate Lab Grade,Granular,2,,Yes,656069632,2026-09-14,shipped,Austin Warehouse,Warehouse
000402812,2026-09-14,SPDGA-12.5KG,"Sodium Phosphate Dibasic, Crystalline Powder, ACS Grade",Granular,2,,Yes,656073398,2026-09-14,shipped,Austin Warehouse,Warehouse
000402902,2026-09-14,ACCL1240G-12KG,"Activated Carbon (Charcoal), Granular, Food Grade, Kosher",Granular,2,,Yes,656076138,2026-09-14,shipped,Austin Warehouse,Warehouse
000403031,2026-09-14,PEG4000GL-1LB,"Polyethylene Glycol (PEG) 4000, Granular, Lab Grade, Kosher",Granular,2,,Yes,656078045,2026-09-14,shipped,Austin Warehouse,Warehouse
000403091,2026-09-14,TALCGU-500G,"Purified Talcum Powder, USP/FCC Grade, Kosher, Halal",Granular,3,,Yes,656082813,2026-09-14,shipped,Austin Warehouse,Warehouse
000403130,2026-09-14,PEG4000GL-25KG,"Polyethylene Glycol (PEG) 4000, Granular, Lab Grade, Kosher",Granular,2,,Yes,656091095,2026-09-14,shipped,Austin Warehouse,Warehouse
000403193,2026-09-14,Multiple products,Multiple products,,,,,656098877,2026-09-14,shipped,Austin Warehouse,Warehouse
000403523,2026-09-14,DMFL-1L,Dimethylformamide 99.8% Lab Grade,Other Chemicals,2,,No,656102925,2026-09-14,shipped,Austin Warehouse,Warehouse
000403604,2026-09-14,TALCGU-2.5KG,"Purified Talcum Powder, USP/FCC Grade, Kosher, Halal",Granular,3,,Yes,656104212,2026-09-14,shipped,Austin Warehouse,Warehouse
